id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
26963810,月色真美,,https://dou.img.lithub.cc/movie/26963810.jpg,2017-04-06(日本),https://movie.douban.com/subject/26963810/,9.1,"爱情,动画",5,,"纯爱,日本动漫,校园,青春",2020-08-23 16:04:31,2017 / 日本 / 爱情 动画 / 岸诚二 池端隆史 平井义通 藤井隆文 平峰义大 岩崎光洋 中田诚 / 千叶翔也 小原好美
25796222,玉子爱情故事,,https://dou.img.lithub.cc/movie/25796222.jpg,2014-04-26(日本),https://movie.douban.com/subject/25796222/,8.5,"喜剧,爱情,动画",5,,"校园,治愈,纯爱,青春",2020-08-23 16:03:11,2014 / 日本 / 喜剧 爱情 动画 / 山田尚子 / 洲崎绫 田丸笃志
25814707,小森林 冬春篇,,https://dou.img.lithub.cc/movie/25814707.jpg,2015-02-14(日本),https://movie.douban.com/subject/25814707/,9,剧情,5,,"治愈系,生活,温情,文艺,小清新",2020-08-23 01:12:44,2015 / 日本 / 剧情 / 森淳一 / 桥本爱 三浦贵大
1299645,上海滩,,https://dou.img.lithub.cc/movie/1299645.jpg,1980-03-10(中国香港),https://movie.douban.com/subject/1299645/,9.2,"剧情,爱情",5,,,2020-08-23 00:58:30,1980 / 中国香港 / 剧情 爱情 / 招振强 / 周润发 赵雅芝
1293759,英雄本色3：夕阳之歌,,https://dou.img.lithub.cc/movie/1293759.jpg,1989-10-20(中国香港),https://movie.douban.com/subject/1293759/,7.5,"动作,战争",5,,,2020-08-23 00:58:13,1989 / 中国香港 / 动作 战争 / 徐克 / 周润发 梅艳芳
1293422,监狱风云,,https://dou.img.lithub.cc/movie/1293422.jpg,1987-11-13(中国香港),https://movie.douban.com/subject/1293422/,8.4,"剧情,动作,犯罪",5,,,2020-08-23 00:57:43,1987 / 中国香港 / 剧情 动作 犯罪 / 林岭东 / 周润发 梁家辉
26334559,澳门风云3,,https://dou.img.lithub.cc/movie/26334559.jpg,2016-02-08(中国大陆),https://movie.douban.com/subject/26334559/,4.5,"喜剧,动作",5,,,2020-08-23 00:57:33,2016 / 中国香港 中国大陆 / 喜剧 动作 / 王晶 刘伟强 / 周润发 刘德华
1297862,英雄本色2,,https://dou.img.lithub.cc/movie/1297862.jpg,1987-12-17(中国香港),https://movie.douban.com/subject/1297862/,8.4,"剧情,动作,犯罪",5,,,2020-08-23 00:57:25,1987 / 中国香港 / 剧情 动作 犯罪 / 吴宇森 / 狄龙 张国荣
25858785,澳门风云2,,https://dou.img.lithub.cc/movie/25858785.jpg,2015-02-19(中国大陆),https://movie.douban.com/subject/25858785/,5.6,"喜剧,动作",5,,,2020-08-23 00:57:15,2015 / 中国香港 中国大陆 / 喜剧 动作 / 王晶 张敏 / 周润发 张家辉
1300883,赌神,,https://dou.img.lithub.cc/movie/1300883.jpg,1989-12-14(中国香港),https://movie.douban.com/subject/1300883/,8.5,"剧情,喜剧",,,,2020-08-23 00:57:04,1989 / 中国香港 / 剧情 喜剧 / 王晶 / 周润发 刘德华
1297574,英雄本色,,https://dou.img.lithub.cc/movie/1297574.jpg,2017-11-17(中国大陆),https://movie.douban.com/subject/1297574/,8.6,"剧情,动作,犯罪",5,,,2020-08-23 00:56:53,1986 / 中国香港 / 剧情 动作 犯罪 / 吴宇森 / 周润发 狄龙
30211551,恶人传,,https://dou.img.lithub.cc/movie/30211551.jpg,2019-05-15(韩国),https://movie.douban.com/subject/30211551/,7.8,"剧情,动作,犯罪",5,,,2020-08-23 00:56:13,2019 / 韩国 / 剧情 动作 犯罪 / 李元泰 / 马东锡 金武烈
1293908,城市之光,,https://dou.img.lithub.cc/movie/1293908.jpg,1931-01-30(洛杉矶首映),https://movie.douban.com/subject/1293908/,9.3,"剧情,喜剧,爱情",5,,,2020-08-23 00:52:39,1931 / 美国 / 剧情 喜剧 爱情 / 查理·卓别林 / 查理·卓别林 弗吉尼亚·切瑞尔
1316510,射雕英雄传之东成西就,,https://dou.img.lithub.cc/movie/1316510.jpg,1993-02-05(中国香港),https://movie.douban.com/subject/1316510/,8.7,"喜剧,奇幻,武侠",5,,,2020-08-23 00:51:48,1993 / 中国香港 / 喜剧 奇幻 武侠 古装 / 刘镇伟 / 梁朝伟 林青霞
1291561,千与千寻,,https://dou.img.lithub.cc/movie/1291561.jpg,2019-06-21(中国大陆),https://movie.douban.com/subject/1291561/,9.4,"剧情,动画,奇幻",5,,,2020-08-23 00:49:37,2001 / 日本 / 剧情 动画 奇幻 / 宫崎骏 / 柊瑠美 入野自由
26774722,心理罪之城市之光,,https://dou.img.lithub.cc/movie/26774722.jpg,2017-12-22(中国大陆),https://movie.douban.com/subject/26774722/,5.8,"动作,悬疑,犯罪",,,,2020-08-23 00:46:11,2017 / 中国大陆 中国香港 / 动作 悬疑 犯罪 / 徐纪周 / 邓超 阮经天
